"forecast_date","target","target_end_date","location","type","quantile","value"
2023-11-14,"4 wk ahead inc case",2023-12-10,"GR","quantile",0.25,0
2023-11-14,"4 wk ahead inc case",2023-12-10,"GR","quantile",0.3,0
2023-11-14,"4 wk ahead inc case",2023-12-10,"GR","quantile",0.35,0
2023-11-14,"4 wk ahead inc case",2023-12-10,"GR","quantile",0.4,1901
2023-11-14,"4 wk ahead inc case",2023-12-10,"GR","quantile",0.45,5630
2023-11-14,"4 wk ahead inc case",2023-12-10,"GR","quantile",0.5,9037
2023-11-14,"4 wk ahead inc case",2023-12-10,"GR","quantile",0.55,12978
2023-11-14,"4 wk ahead inc case",2023-12-10,"GR","quantile",0.6,17040
2023-11-14,"4 wk ahead inc case",2023-12-10,"GR","quantile",0.65,21354
2023-11-14,"4 wk ahead inc case",2023-12-10,"GR","quantile",0.7,25620
2023-11-14,"4 wk ahead inc case",2023-12-10,"GR","quantile",0.75,30136
2023-11-14,"4 wk ahead inc case",2023-12-10,"GR","quantile",0.8,35322
2023-11-14,"4 wk ahead inc case",2023-12-10,"GR","quantile",0.85,41369
2023-11-14,"4 wk ahead inc case",2023-12-10,"GR","quantile",0.9,48895
2023-11-14,"4 wk ahead inc case",2023-12-10,"GR","quantile",0.95,58884
2023-11-14,"4 wk ahead inc case",2023-12-10,"GR","quantile",0.975,68845
2023-11-14,"4 wk ahead inc case",2023-12-10,"GR","quantile",0.99,79934
2023-11-14,"1 wk ahead inc case",2023-11-19,"HU","point",NA,1616
2023-11-14,"1 wk ahead inc case",2023-11-19,"HU","quantile",0.01,0
2023-11-14,"1 wk ahead inc case",2023-11-19,"HU","quantile",0.025,0
2023-11-14,"1 wk ahead inc case",2023-11-19,"HU","quantile",0.05,0
2023-11-14,"1 wk ahead inc case",2023-11-19,"HU","quantile",0.1,0
2023-11-14,"1 wk ahead inc case",2023-11-19,"HU","quantile",0.15,0
2023-11-14,"1 wk ahead inc case",2023-11-19,"HU","quantile",0.2,0
2023-11-14,"1 wk ahead inc case",2023-11-19,"HU","quantile",0.25,0
2023-11-14,"1 wk ahead inc case",2023-11-19,"HU","quantile",0.3,0
2023-11-14,"1 wk ahead inc case",2023-11-19,"HU","quantile",0.35,0
2023-11-14,"1 wk ahead inc case",2023-11-19,"HU","quantile",0.4,452
2023-11-14,"1 wk ahead inc case",2023-11-19,"HU","quantile",0.45,1002
2023-11-14,"1 wk ahead inc case",2023-11-19,"HU","quantile",0.5,1528
2023-11-14,"1 wk ahead inc case",2023-11-19,"HU","quantile",0.55,2057
2023-11-14,"1 wk ahead inc case",2023-11-19,"HU","quantile",0.6,2600
2023-11-14,"1 wk ahead inc case",2023-11-19,"HU","quantile",0.65,3136
2023-11-14,"1 wk ahead inc case",2023-11-19,"HU","quantile",0.7,3708
2023-11-14,"1 wk ahead inc case",2023-11-19,"HU","quantile",0.75,4337
2023-11-14,"1 wk ahead inc case",2023-11-19,"HU","quantile",0.8,5028
2023-11-14,"1 wk ahead inc case",2023-11-19,"HU","quantile",0.85,5847
2023-11-14,"1 wk ahead inc case",2023-11-19,"HU","quantile",0.9,7012
2023-11-14,"1 wk ahead inc case",2023-11-19,"HU","quantile",0.95,8550
2023-11-14,"1 wk ahead inc case",2023-11-19,"HU","quantile",0.975,9886
2023-11-14,"1 wk ahead inc case",2023-11-19,"HU","quantile",0.99,11371
2023-11-14,"2 wk ahead inc case",2023-11-26,"HU","point",NA,2388
2023-11-14,"2 wk ahead inc case",2023-11-26,"HU","quantile",0.01,0
2023-11-14,"2 wk ahead inc case",2023-11-26,"HU","quantile",0.025,0
2023-11-14,"2 wk ahead inc case",2023-11-26,"HU","quantile",0.05,0
2023-11-14,"2 wk ahead inc case",2023-11-26,"HU","quantile",0.1,0
2023-11-14,"2 wk ahead inc case",2023-11-26,"HU","quantile",0.15,0
2023-11-14,"2 wk ahead inc case",2023-11-26,"HU","quantile",0.2,0
2023-11-14,"2 wk ahead inc case",2023-11-26,"HU","quantile",0.25,0
2023-11-14,"2 wk ahead inc case",2023-11-26,"HU","quantile",0.3,0
2023-11-14,"2 wk ahead inc case",2023-11-26,"HU","quantile",0.35,0
2023-11-14,"2 wk ahead inc case",2023-11-26,"HU","quantile",0.4,263
2023-11-14,"2 wk ahead inc case",2023-11-26,"HU","quantile",0.45,1238
2023-11-14,"2 wk ahead inc case",2023-11-26,"HU","quantile",0.5,2165
2023-11-14,"2 wk ahead inc case",2023-11-26,"HU","quantile",0.55,3170
2023-11-14,"2 wk ahead inc case",2023-11-26,"HU","quantile",0.6,4256
2023-11-14,"2 wk ahead inc case",2023-11-26,"HU","quantile",0.65,5376
2023-11-14,"2 wk ahead inc case",2023-11-26,"HU","quantile",0.7,6554
2023-11-14,"2 wk ahead inc case",2023-11-26,"HU","quantile",0.75,7813
2023-11-14,"2 wk ahead inc case",2023-11-26,"HU","quantile",0.8,9097
2023-11-14,"2 wk ahead inc case",2023-11-26,"HU","quantile",0.85,10729
2023-11-14,"2 wk ahead inc case",2023-11-26,"HU","quantile",0.9,12919
2023-11-14,"2 wk ahead inc case",2023-11-26,"HU","quantile",0.95,16021
2023-11-14,"2 wk ahead inc case",2023-11-26,"HU","quantile",0.975,18730
2023-11-14,"2 wk ahead inc case",2023-11-26,"HU","quantile",0.99,21775
2023-11-14,"3 wk ahead inc case",2023-12-03,"HU","point",NA,3325
2023-11-14,"3 wk ahead inc case",2023-12-03,"HU","quantile",0.01,0
2023-11-14,"3 wk ahead inc case",2023-12-03,"HU","quantile",0.025,0
2023-11-14,"3 wk ahead inc case",2023-12-03,"HU","quantile",0.05,0
2023-11-14,"3 wk ahead inc case",2023-12-03,"HU","quantile",0.1,0
2023-11-14,"3 wk ahead inc case",2023-12-03,"HU","quantile",0.15,0
2023-11-14,"3 wk ahead inc case",2023-12-03,"HU","quantile",0.2,0
2023-11-14,"3 wk ahead inc case",2023-12-03,"HU","quantile",0.25,0
2023-11-14,"3 wk ahead inc case",2023-12-03,"HU","quantile",0.3,0
2023-11-14,"3 wk ahead inc case",2023-12-03,"HU","quantile",0.35,0
2023-11-14,"3 wk ahead inc case",2023-12-03,"HU","quantile",0.4,163
2023-11-14,"3 wk ahead inc case",2023-12-03,"HU","quantile",0.45,1622
2023-11-14,"3 wk ahead inc case",2023-12-03,"HU","quantile",0.5,3103
2023-11-14,"3 wk ahead inc case",2023-12-03,"HU","quantile",0.55,4565
2023-11-14,"3 wk ahead inc case",2023-12-03,"HU","quantile",0.6,6099
2023-11-14,"3 wk ahead inc case",2023-12-03,"HU","quantile",0.65,7653
2023-11-14,"3 wk ahead inc case",2023-12-03,"HU","quantile",0.7,9286
2023-11-14,"3 wk ahead inc case",2023-12-03,"HU","quantile",0.75,11088
2023-11-14,"3 wk ahead inc case",2023-12-03,"HU","quantile",0.8,12877
2023-11-14,"3 wk ahead inc case",2023-12-03,"HU","quantile",0.85,15290
2023-11-14,"3 wk ahead inc case",2023-12-03,"HU","quantile",0.9,18390
2023-11-14,"3 wk ahead inc case",2023-12-03,"HU","quantile",0.95,22718
2023-11-14,"3 wk ahead inc case",2023-12-03,"HU","quantile",0.975,26765
2023-11-14,"3 wk ahead inc case",2023-12-03,"HU","quantile",0.99,31248
2023-11-14,"4 wk ahead inc case",2023-12-10,"HU","point",NA,4289
2023-11-14,"4 wk ahead inc case",2023-12-10,"HU","quantile",0.01,0
2023-11-14,"4 wk ahead inc case",2023-12-10,"HU","quantile",0.025,0
2023-11-14,"4 wk ahead inc case",2023-12-10,"HU","quantile",0.05,0
2023-11-14,"4 wk ahead inc case",2023-12-10,"HU","quantile",0.1,0
2023-11-14,"4 wk ahead inc case",2023-12-10,"HU","quantile",0.15,0
2023-11-14,"4 wk ahead inc case",2023-12-10,"HU","quantile",0.2,0
2023-11-14,"4 wk ahead inc case",2023-12-10,"HU","quantile",0.25,0
2023-11-14,"4 wk ahead inc case",2023-12-10,"HU","quantile",0.3,0
2023-11-14,"4 wk ahead inc case",2023-12-10,"HU","quantile",0.35,0
2023-11-14,"4 wk ahead inc case",2023-12-10,"HU","quantile",0.4,280
2023-11-14,"4 wk ahead inc case",2023-12-10,"HU","quantile",0.45,2213
2023-11-14,"4 wk ahead inc case",2023-12-10,"HU","quantile",0.5,4016
2023-11-14,"4 wk ahead inc case",2023-12-10,"HU","quantile",0.55,5886
2023-11-14,"4 wk ahead inc case",2023-12-10,"HU","quantile",0.6,7740
2023-11-14,"4 wk ahead inc case",2023-12-10,"HU","quantile",0.65,9722
2023-11-14,"4 wk ahead inc case",2023-12-10,"HU","quantile",0.7,11719
2023-11-14,"4 wk ahead inc case",2023-12-10,"HU","quantile",0.75,13881
2023-11-14,"4 wk ahead inc case",2023-12-10,"HU","quantile",0.8,16461
2023-11-14,"4 wk ahead inc case",2023-12-10,"HU","quantile",0.85,19113
2023-11-14,"4 wk ahead inc case",2023-12-10,"HU","quantile",0.9,22570
2023-11-14,"4 wk ahead inc case",2023-12-10,"HU","quantile",0.95,28084
2023-11-14,"4 wk ahead inc case",2023-12-10,"HU","quantile",0.975,32560
2023-11-14,"4 wk ahead inc case",2023-12-10,"HU","quantile",0.99,38948
2023-11-14,"1 wk ahead inc case",2023-11-19,"IS","point",NA,44
2023-11-14,"1 wk ahead inc case",2023-11-19,"IS","quantile",0.01,0
2023-11-14,"1 wk ahead inc case",2023-11-19,"IS","quantile",0.025,0
2023-11-14,"1 wk ahead inc case",2023-11-19,"IS","quantile",0.05,0
2023-11-14,"1 wk ahead inc case",2023-11-19,"IS","quantile",0.1,0
2023-11-14,"1 wk ahead inc case",2023-11-19,"IS","quantile",0.15,0
2023-11-14,"1 wk ahead inc case",2023-11-19,"IS","quantile",0.2,0
2023-11-14,"1 wk ahead inc case",2023-11-19,"IS","quantile",0.25,0
2023-11-14,"1 wk ahead inc case",2023-11-19,"IS","quantile",0.3,0
2023-11-14,"1 wk ahead inc case",2023-11-19,"IS","quantile",0.35,0
2023-11-14,"1 wk ahead inc case",2023-11-19,"IS","quantile",0.4,0
2023-11-14,"1 wk ahead inc case",2023-11-19,"IS","quantile",0.45,0
2023-11-14,"1 wk ahead inc case",2023-11-19,"IS","quantile",0.5,26
2023-11-14,"1 wk ahead inc case",2023-11-19,"IS","quantile",0.55,138
2023-11-14,"1 wk ahead inc case",2023-11-19,"IS","quantile",0.6,256
2023-11-14,"1 wk ahead inc case",2023-11-19,"IS","quantile",0.65,359
2023-11-14,"1 wk ahead inc case",2023-11-19,"IS","quantile",0.7,476
2023-11-14,"1 wk ahead inc case",2023-11-19,"IS","quantile",0.75,609
2023-11-14,"1 wk ahead inc case",2023-11-19,"IS","quantile",0.8,746
2023-11-14,"1 wk ahead inc case",2023-11-19,"IS","quantile",0.85,913
2023-11-14,"1 wk ahead inc case",2023-11-19,"IS","quantile",0.9,1123
2023-11-14,"1 wk ahead inc case",2023-11-19,"IS","quantile",0.95,1469
2023-11-14,"1 wk ahead inc case",2023-11-19,"IS","quantile",0.975,1756
2023-11-14,"1 wk ahead inc case",2023-11-19,"IS","quantile",0.99,2074
2023-11-14,"2 wk ahead inc case",2023-11-26,"IS","point",NA,41
2023-11-14,"2 wk ahead inc case",2023-11-26,"IS","quantile",0.01,0
2023-11-14,"2 wk ahead inc case",2023-11-26,"IS","quantile",0.025,0
2023-11-14,"2 wk ahead inc case",2023-11-26,"IS","quantile",0.05,0
2023-11-14,"2 wk ahead inc case",2023-11-26,"IS","quantile",0.1,0
2023-11-14,"2 wk ahead inc case",2023-11-26,"IS","quantile",0.15,0
2023-11-14,"2 wk ahead inc case",2023-11-26,"IS","quantile",0.2,0
2023-11-14,"2 wk ahead inc case",2023-11-26,"IS","quantile",0.25,0
2023-11-14,"2 wk ahead inc case",2023-11-26,"IS","quantile",0.3,0
2023-11-14,"2 wk ahead inc case",2023-11-26,"IS","quantile",0.35,0
2023-11-14,"2 wk ahead inc case",2023-11-26,"IS","quantile",0.4,0
2023-11-14,"2 wk ahead inc case",2023-11-26,"IS","quantile",0.45,0
2023-11-14,"2 wk ahead inc case",2023-11-26,"IS","quantile",0.5,23
2023-11-14,"2 wk ahead inc case",2023-11-26,"IS","quantile",0.55,210
2023-11-14,"2 wk ahead inc case",2023-11-26,"IS","quantile",0.6,398
2023-11-14,"2 wk ahead inc case",2023-11-26,"IS","quantile",0.65,594
2023-11-14,"2 wk ahead inc case",2023-11-26,"IS","quantile",0.7,800
2023-11-14,"2 wk ahead inc case",2023-11-26,"IS","quantile",0.75,1024
2023-11-14,"2 wk ahead inc case",2023-11-26,"IS","quantile",0.8,1261
2023-11-14,"2 wk ahead inc case",2023-11-26,"IS","quantile",0.85,1545
2023-11-14,"2 wk ahead inc case",2023-11-26,"IS","quantile",0.9,1924
2023-11-14,"2 wk ahead inc case",2023-11-26,"IS","quantile",0.95,2434
2023-11-14,"2 wk ahead inc case",2023-11-26,"IS","quantile",0.975,2934
2023-11-14,"2 wk ahead inc case",2023-11-26,"IS","quantile",0.99,3475
2023-11-14,"3 wk ahead inc case",2023-12-03,"IS","point",NA,37
2023-11-14,"3 wk ahead inc case",2023-12-03,"IS","quantile",0.01,0
2023-11-14,"3 wk ahead inc case",2023-12-03,"IS","quantile",0.025,0
2023-11-14,"3 wk ahead inc case",2023-12-03,"IS","quantile",0.05,0
2023-11-14,"3 wk ahead inc case",2023-12-03,"IS","quantile",0.1,0
2023-11-14,"3 wk ahead inc case",2023-12-03,"IS","quantile",0.15,0
2023-11-14,"3 wk ahead inc case",2023-12-03,"IS","quantile",0.2,0
2023-11-14,"3 wk ahead inc case",2023-12-03,"IS","quantile",0.25,0
2023-11-14,"3 wk ahead inc case",2023-12-03,"IS","quantile",0.3,0
2023-11-14,"3 wk ahead inc case",2023-12-03,"IS","quantile",0.35,0
2023-11-14,"3 wk ahead inc case",2023-12-03,"IS","quantile",0.4,0
2023-11-14,"3 wk ahead inc case",2023-12-03,"IS","quantile",0.45,0
2023-11-14,"3 wk ahead inc case",2023-12-03,"IS","quantile",0.5,26
2023-11-14,"3 wk ahead inc case",2023-12-03,"IS","quantile",0.55,266
2023-11-14,"3 wk ahead inc case",2023-12-03,"IS","quantile",0.6,499
2023-11-14,"3 wk ahead inc case",2023-12-03,"IS","quantile",0.65,738
2023-11-14,"3 wk ahead inc case",2023-12-03,"IS","quantile",0.7,978
2023-11-14,"3 wk ahead inc case",2023-12-03,"IS","quantile",0.75,1240
2023-11-14,"3 wk ahead inc case",2023-12-03,"IS","quantile",0.8,1548
2023-11-14,"3 wk ahead inc case",2023-12-03,"IS","quantile",0.85,1894
2023-11-14,"3 wk ahead inc case",2023-12-03,"IS","quantile",0.9,2340
2023-11-14,"3 wk ahead inc case",2023-12-03,"IS","quantile",0.95,3044
2023-11-14,"3 wk ahead inc case",2023-12-03,"IS","quantile",0.975,3645
2023-11-14,"3 wk ahead inc case",2023-12-03,"IS","quantile",0.99,4279
2023-11-14,"4 wk ahead inc case",2023-12-10,"IS","point",NA,32
2023-11-14,"4 wk ahead inc case",2023-12-10,"IS","quantile",0.01,0
2023-11-14,"4 wk ahead inc case",2023-12-10,"IS","quantile",0.025,0
2023-11-14,"4 wk ahead inc case",2023-12-10,"IS","quantile",0.05,0
2023-11-14,"4 wk ahead inc case",2023-12-10,"IS","quantile",0.1,0
2023-11-14,"4 wk ahead inc case",2023-12-10,"IS","quantile",0.15,0
2023-11-14,"4 wk ahead inc case",2023-12-10,"IS","quantile",0.2,0
2023-11-14,"4 wk ahead inc case",2023-12-10,"IS","quantile",0.25,0
2023-11-14,"4 wk ahead inc case",2023-12-10,"IS","quantile",0.3,0
2023-11-14,"4 wk ahead inc case",2023-12-10,"IS","quantile",0.35,0
2023-11-14,"4 wk ahead inc case",2023-12-10,"IS","quantile",0.4,0
2023-11-14,"4 wk ahead inc case",2023-12-10,"IS","quantile",0.45,0
2023-11-14,"4 wk ahead inc case",2023-12-10,"IS","quantile",0.5,35
2023-11-14,"4 wk ahead inc case",2023-12-10,"IS","quantile",0.55,311
2023-11-14,"4 wk ahead inc case",2023-12-10,"IS","quantile",0.6,588
2023-11-14,"4 wk ahead inc case",2023-12-10,"IS","quantile",0.65,874
2023-11-14,"4 wk ahead inc case",2023-12-10,"IS","quantile",0.7,1159
2023-11-14,"4 wk ahead inc case",2023-12-10,"IS","quantile",0.75,1485
2023-11-14,"4 wk ahead inc case",2023-12-10,"IS","quantile",0.8,1814
2023-11-14,"4 wk ahead inc case",2023-12-10,"IS","quantile",0.85,2263
2023-11-14,"4 wk ahead inc case",2023-12-10,"IS","quantile",0.9,2771
2023-11-14,"4 wk ahead inc case",2023-12-10,"IS","quantile",0.95,3585
2023-11-14,"4 wk ahead inc case",2023-12-10,"IS","quantile",0.975,4270
2023-11-14,"4 wk ahead inc case",2023-12-10,"IS","quantile",0.99,5008
2023-11-14,"1 wk ahead inc case",2023-11-19,"IE","point",NA,402
2023-11-14,"1 wk ahead inc case",2023-11-19,"IE","quantile",0.01,0
2023-11-14,"1 wk ahead inc case",2023-11-19,"IE","quantile",0.025,0
2023-11-14,"1 wk ahead inc case",2023-11-19,"IE","quantile",0.05,0
2023-11-14,"1 wk ahead inc case",2023-11-19,"IE","quantile",0.1,0
2023-11-14,"1 wk ahead inc case",2023-11-19,"IE","quantile",0.15,0
2023-11-14,"1 wk ahead inc case",2023-11-19,"IE","quantile",0.2,0
2023-11-14,"1 wk ahead inc case",2023-11-19,"IE","quantile",0.25,0
2023-11-14,"1 wk ahead inc case",2023-11-19,"IE","quantile",0.3,0
2023-11-14,"1 wk ahead inc case",2023-11-19,"IE","quantile",0.35,0
2023-11-14,"1 wk ahead inc case",2023-11-19,"IE","quantile",0.4,0
2023-11-14,"1 wk ahead inc case",2023-11-19,"IE","quantile",0.45,0
2023-11-14,"1 wk ahead inc case",2023-11-19,"IE","quantile",0.5,525
2023-11-14,"1 wk ahead inc case",2023-11-19,"IE","quantile",0.55,1420
2023-11-14,"1 wk ahead inc case",2023-11-19,"IE","quantile",0.6,2299
2023-11-14,"1 wk ahead inc case",2023-11-19,"IE","quantile",0.65,3224
2023-11-14,"1 wk ahead inc case",2023-11-19,"IE","quantile",0.7,4249
2023-11-14,"1 wk ahead inc case",2023-11-19,"IE","quantile",0.75,5269
2023-11-14,"1 wk ahead inc case",2023-11-19,"IE","quantile",0.8,6458
2023-11-14,"1 wk ahead inc case",2023-11-19,"IE","quantile",0.85,7913
2023-11-14,"1 wk ahead inc case",2023-11-19,"IE","quantile",0.9,9717
2023-11-14,"1 wk ahead inc case",2023-11-19,"IE","quantile",0.95,12291
2023-11-14,"1 wk ahead inc case",2023-11-19,"IE","quantile",0.975,14509
2023-11-14,"1 wk ahead inc case",2023-11-19,"IE","quantile",0.99,17185
2023-11-14,"2 wk ahead inc case",2023-11-26,"IE","point",NA,428
2023-11-14,"2 wk ahead inc case",2023-11-26,"IE","quantile",0.01,0
2023-11-14,"2 wk ahead inc case",2023-11-26,"IE","quantile",0.025,0
2023-11-14,"2 wk ahead inc case",2023-11-26,"IE","quantile",0.05,0
2023-11-14,"2 wk ahead inc case",2023-11-26,"IE","quantile",0.1,0
2023-11-14,"2 wk ahead inc case",2023-11-26,"IE","quantile",0.15,0
2023-11-14,"2 wk ahead inc case",2023-11-26,"IE","quantile",0.2,0
2023-11-14,"2 wk ahead inc case",2023-11-26,"IE","quantile",0.25,0
2023-11-14,"2 wk ahead inc case",2023-11-26,"IE","quantile",0.3,0
2023-11-14,"2 wk ahead inc case",2023-11-26,"IE","quantile",0.35,0
2023-11-14,"2 wk ahead inc case",2023-11-26,"IE","quantile",0.4,0
2023-11-14,"2 wk ahead inc case",2023-11-26,"IE","quantile",0.45,0
